,,１２半形字元換行,,,１４半形字元換行,１５全形字元換行,,,,
,,number,category,brand,model,item,price,retail price,price 6,link
研 華-AVH1109AX-U1-1 HDD+ & 9 CH（PoE 8 CH）NVR,研 華 1 HDD+ & 9 CH（PoE 8 CH）NVR,9VCGSAVH1109AXU1,錄 影 主 機,研 華,AVH1109AX-U1,1 HDD+ & 9 CH（PoE 8 CH）NVR,8130,12600,6909,https://drive.google.com/open?id=1JZIZ0DqHKwYBGA94jXmmwm8jbm3BerbF&usp=drive_copy
研 華-AVH2116AX-U1-4 HDD+ & 9 CH（PoE 8 CH）NVR,研 華 4 HDD+ & 9 CH（PoE 8 CH）NVR,9VCGSAVH2109AX,錄 影 主 機,研 華,AVH2116AX-U1,4 HDD+ & 9 CH（PoE 8 CH）NVR,9040,14000,7677,https://drive.google.com/open?id=14XRAE9VBQXUTuU2wuBMHFgcg1oViscbI&usp=drive_copy
研 華-AVH2109AX-U1-3 HDD+ & 9 CH（PoE 8 CH）NVR,研 華 3 HDD+ & 9 CH（PoE 8 CH）NVR,9VCGSAVH2109AXU1,錄 影 主 機,研 華,AVH2109AX-U1,3 HDD+ & 9 CH（PoE 8 CH）NVR,9040,14000,7677,https://drive.google.com/open?id=1HBx69GEHcWoQC86oV2akbezrYt8bUbV6&usp=drive_copy
研 華-AVH2117AX-U1-6 HDD+ & 9 CH（PoE 8 CH）NVR,研 華 6 HDD+ & 9 CH（PoE 8 CH）NVR,9VCGSAVH2117AXU1,錄 影 主 機,研 華,AVH2117AX-U1,6 HDD+ & 9 CH（PoE 8 CH）NVR,14530,21000,12346,https://drive.google.com/open?id=1qoUWVucJSkgGKIYG6TRhlwXoao5Q-_A2&usp=drive_copy
研 華-DGH8516AX(US)-U1-8 HDD+ & 16 CH NVR,研 華 8 HDD+ & 16 CH NVR,9VCGSAVH8516AX,錄 影 主 機,研 華,DGH8516AX(US)-U1,8 HDD+ & 16 CH NVR,14540,20000,10967,https://drive.google.com/open?id=17qn1eBkQ8Fe4aTzS7TiJun_hgOqHQbE-&usp=drive_copy
研 華-DGH8516AIX(US)-U1-8 HDD+ & 16 CH NVR,研 華 8 HDD+ & 16 CH NVR,9VCGSAVH8536AIX,錄 影 主 機,研 華,DGH8516AIX(US)-U1,8 HDD+ & 16 CH NVR,23040,34600,19581,https://drive.google.com/open?id=1_4XilTHNt6gIgBhmsZD_n_CKaA38uufs&usp=drive_copy
研 華-DGH8516AX(US)-U1-8 HDD+ & 16 CH NVR,研 華 8 HDD+ & 16 CH NVR,9VCGSAVH8536AX,錄 影 主 機,研 華,DGH8516AX(US)-U1,8 HDD+ & 16 CH NVR,21290,33000,18096,https://drive.google.com/open?id=17qn1eBkQ8Fe4aTzS7TiJun_hgOqHQbE-&usp=drive_copy
研 華-DGH8564AX(US)-U1-8 HDD+ & 64 CH NVR,研 華 8 HDD+ & 64 CH NVR,9VCGSAVH8564AX,錄 影 主 機,研 華,DGH8564AX(US)-U1,8 HDD+ & 64 CH NVR,25430,36000,21608,https://drive.google.com/open?id=1zhGzfkwL3JsFrv27KmB1-P0QzgI0TlxW&usp=drive_copy
研 華-DGM2103SVT-2MP f2.8 Bullet IP Cam,研 華 2MP f2.8 Bullet IP Cam,9VCGSDGM2103SVTS03,監 視 錄 影,研 華,DGM2103SVT,2MP f2.8 Bullet IP Cam,1930,2900,1641,https://drive.google.com/open?id=12o6ZDE6q7n99xr1nZ2ehgGVn01sWlxmw&usp=drive_copy
研 華-DGM2103SVT-2MP f3.6 Bullet IP Cam,研 華 2MP f3.6 Bullet IP Cam,9VCGSDGM2103SVTS04,監 視 錄 影,研 華,DGM2103SVT,2MP f3.6 Bullet IP Cam,1930,2800,1635,https://drive.google.com/open?id=12o6ZDE6q7n99xr1nZ2ehgGVn01sWlxmw&usp=drive_copy
研 華-DGM3104SCT-3MP f2.8 Dome IP Cam,研 華 3MP f2.8 Dome IP Cam,9VCGSDGM3104SCTS04,監 視 錄 影,研 華,DGM3104SCT,3MP f2.8 Dome IP Cam,1550,2300,1288,https://drive.google.com/open?id=1ppknaxLYAbrqtO1MJ4DhGCUE9Lxj6x4k&usp=drive_copy
研 華-DGM3104SCT-3MP f3.6 Dome IP Cam,研 華 3MP f3.6 Dome IP Cam,9VCGSDGM3104SCTS03,監 視 錄 影,研 華,DGM3104SCT,3MP f3.6 Dome IP Cam,1590,2300,1316,https://drive.google.com/open?id=1ppknaxLYAbrqtO1MJ4DhGCUE9Lxj6x4k&usp=drive_copy
研 華-DGM3202SCT-3MP f2.8 Dome IP Cam,研 華 3MP f2.8 Dome IP Cam,9VCGSDGM3202SCTS03,監 視 錄 影,研 華,DGM3202SCT,3MP f2.8 Dome IP Cam,1590,2440,1371,https://drive.google.com/open?id=14ThE6GJwqiIBsmCViELSA5VY5VD2eI_P&usp=drive_copy
研 華-DGM3202SCT-3MP f3.6 Dome IP Cam,研 華 3MP f3.6 Dome IP Cam,9VCGSDGM3202SCT,監 視 錄 影,研 華,DGM3202SCT,3MP f3.6 Dome IP Cam,1620,2500,1371,https://drive.google.com/open?id=14ThE6GJwqiIBsmCViELSA5VY5VD2eI_P&usp=drive_copy
研 華-DGM3204SCT-3MP f2.8 Dome IP Cam,研 華 3MP f2.8 Dome IP Cam,9VCGSDGM3204SCTS03,監 視 錄 影,研 華,DGM3204SCT,3MP f2.8 Dome IP Cam,1550,2300,1288,https://drive.google.com/open?id=1oqg0z4XrhLPw34zUBKZ4yVtJPLC-yUOx&usp=drive_copy
研 華-DGM3204SCT-3MP f3.6 Dome IP Cam,研 華 3MP f3.6 Dome IP Cam,9VCGSDGM3204SCTS04,監 視 錄 影,研 華,DGM3204SCT,3MP f3.6 Dome IP Cam,1590,2300,1316,https://drive.google.com/open?id=1oqg0z4XrhLPw34zUBKZ4yVtJPLC-yUOx&usp=drive_copy
研 華-DGM2443ASVSE-2MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Dome IP Cam,研 華 2MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Dome IP Cam,9VCGSDGM2443ASVSE,監 視 錄 影,研 華,DGM2443ASVSE,2MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Dome IP Cam,4120,5400,3504,https://drive.google.com/open?id=1W1U-oRCuxBklrZNEmVM3YdOJcL-ERBBc&usp=drive_copy
研 華-DGM5203GCAT-5MP f2.8 Dome IP Cam,研 華 5MP f2.8 Dome IP Cam,9VCGSDGM5203GCATS03,監 視 錄 影,研 華,DGM5203GCAT,5MP f2.8 Dome IP Cam,1900,2940,1612,https://drive.google.com/open?id=1k9yQGL-ZM7dpFmPGvf_34bFJZ3usvEso&usp=drive_copy
研 華-DGM5203GCAT-5MP f3.6 Dome IP Cam,研 華 5MP f3.6 Dome IP Cam,9VCGSDGM5203GCAT,監 視 錄 影,研 華,DGM5203GCAT,5MP f3.6 Dome IP Cam,1880,2900,1590,https://drive.google.com/open?id=1k9yQGL-ZM7dpFmPGvf_34bFJZ3usvEso&usp=drive_copy
研 華-DGM5546SVAT-5MP Motorized f2.8-12mm&F1.6-F2.2 Bullet IP Cam,研 華 5MP Motorized f2.8-12mm&F1.6-F2.2 Bullet IP Cam,9VCGSDGM5546SVAT,監 視 錄 影,研 華,DGM5546SVAT,5MP Motorized f2.8-12mm&F1.6-F2.2 Bullet IP Cam,3870,5400,3290,https://drive.google.com/open?id=14lzeZw5fLD1poCyubVVHL5geU5GNgASk&usp=drive_copy
研 華-DGM5547AT-5MP Motorized f2.8-12mm Bullet IP Cam,研 華 5MP Motorized f2.8-12mm Bullet IP Cam,9VCGSDGM5547AT,監 視 錄 影,研 華,DGM5547AT,5MP Motorized f2.8-12mm Bullet IP Cam,3500,5400,2961,https://drive.google.com/open?id=1_LlD1VrD83_WUDLuqp9nA2_15jmRH8XP&usp=drive_fs
研 華-DGM5643SVT-5MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Bullet IP Cam,研 華 5MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Bullet IP Cam,9VCGSDGM5643ASVT,監 視 錄 影,研 華,DGM5643SVT,5MP Motorized f2.8-f12mm&F1.6-F2.8(AutoFocus) Bullet IP Cam,5080,7400,4322,https://drive.google.com/open?id=1QVHMohkOP9t5SEs4RitD76TPwvVyGQnk&usp=drive_copy
研 華-DGM5757SVAT-5MP f5.0-50mm&F1.6-F2.2 Bullet IP Cam,研 華 5MP f5.0-50mm&F1.6-F2.2 Bullet IP Cam,9VCGSDGM5757SVAT,監 視 錄 影,研 華,DGM5757SVAT,5MP f5.0-50mm&F1.6-F2.2 Bullet IP Cam,5290,8000,4387,https://drive.google.com/open?id=1wU-bwGYO4zui1-1kwJsNg-1A_MZVWl6R&usp=drive_copy
研 華-DGM5937SVAT-5MP f4.7-f94mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,研 華 5MP f4.7-f94mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,9VCGSDGM5937SVAT,監 視 錄 影,研 華,DGM5937SVAT,5MP f4.7-f94mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,17180,26000,14258,https://drive.google.com/open?id=1bkCckTbJaqbwRJHEUYK-BOn5D63GcrNc&usp=drive_copy
研 華-DGM5937T-5MP f4.7-f155mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,研 華 5MP f4.7-f155mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,9VCGSDGM5937T,監 視 錄 影,研 華,DGM5937T,5MP f4.7-f155mm&F1.5-F4.0(AutoFocus) Bullet IP Cam,30400,46000,25225,https://drive.google.com/open?id=1y-hyAqfkVYHKTFGUdiE5_GVS-Bwob5zi&usp=drive_copy
研 華-DGM8108SVAT-8MP f2.8 Bullet IP Cam,研 華 8MP f2.8 Bullet IP Cam,9VCGSDGM8108SVATS03,監 視 錄 影,研 華,DGM8108SVAT,8MP f2.8 Bullet IP Cam,3310,5000,2742,https://drive.google.com/open?id=19UEshL1LfMjPen9Crw0u13EdKwkaCKKq&usp=drive_copy
宏 碁-KA242Y G0-24吋彩色螢幕,宏 碁 24吋彩色螢幕,9CMOLCD24,電 腦 標 配,宏 碁,KA242Y G0,24吋彩色螢幕,4800,★★★,4298,https://drive.google.com/file/d/1t_AqhyShatGEsdARR0ZRa1WJ3T3A1ogo/view
通 航-9ECHBAI52U-【中央監控管理專用伺服器】　BA+TA系統專用機架式i5電腦,通 航 中央監控管理專用伺服器 BA+TA系統專用機架式i5電腦,9ECHBAI52UTD,電 腦 標 配,通 航,9ECHBAI52U,【中央監控管理專用伺服器】　BA+TA系統專用機架式i5電腦,29000,★★★,24000,https://drive.google.com/open?id=1ju7MDoRKPBNe_RaOWNKCmvW7qJd7gWlt&usp=drive_copy
通 航-9ECHBAI72U-【中央監控管理專用伺服器】　BA+TA系統專用機架式i7電腦,通 航 中央監控管理專用伺服器 BA+TA系統專用機架式i7電腦,9ECHBAI72UTD,電 腦 標 配,通 航,9ECHBAI72U,【中央監控管理專用伺服器】　BA+TA系統專用機架式i7電腦,31000,★★★,26000,https://drive.google.com/open?id=1-0_FNnixUk7IXJMAbSC4qYJGFrCvwAIf&usp=drive_copy
通 航-9ECHBAI5TW-【中央監控管理專用電腦】　　BA+TA系統專用直立式i5電腦,通 航 中央監控管理專用電腦 BA+TA系統專用直立式i5電腦,9ECHBAI5TW,電 腦 標 配,通 航,9ECHBAI5TW,【中央監控管理專用電腦】　　BA+TA系統專用直立式i5電腦,18500,27124,15677,https://drive.google.com/file/d/1oGfnVMe8Hev1jZDEqIzXTNhjO4V5vR_X/edit
通 航-9ECHBAI7TW-【中央監控管理專用電腦】　　BA+TA系統專用直立式i7電腦,通 航 中央監控管理專用電腦 BA+TA系統專用直立式i7電腦,9ECHBAI7TW,電 腦 標 配,通 航,9ECHBAI7TW,【中央監控管理專用電腦】　　BA+TA系統專用直立式i7電腦,42000,50000,33955,https://drive.google.com/open?id=1I0FRr5eJlJDXG3EpzTStOUSEUcGD6b3M&usp=drive_copy
通 航-9VPLPR002U+　　　9VPGSSLC01-【車牌辨識系統專用機架式i5電腦】+【車牌辨識軟體】,通 航 【車牌辨識系統專用機架式i5電腦】+【車牌辨識軟體】,9VPLPR002U+,停 管 配 置,通 航,9VPLPR002U+　　　9VPGSSLC01,【車牌辨識系統專用機架式i5電腦】+【車牌辨識軟體】,33155,★★★,25000,https://drive.google.com/file/d/10D50CKw_iP97DRFvZyhYrp7E_3k_961b/edit
通 航-9VPLPR002U+   9VPGSSLC01-【車牌辨識系統專用機架式i5電腦】+【車牌辨識軟體】,通 航 車牌辨識系統專用電腦+車牌辨識軟體(機架式i5電腦),9VPLPR002U+,電 腦 標 配,通 航,9VPLPR002U+   9VPGSSLC01,【車牌辨識系統專用機架式i5電腦】+【車牌辨識軟體】,33155,★★★,25000,https://drive.google.com/file/d/10D50CKw_iP97DRFvZyhYrp7E_3k_961b/edit
通 航-9VPGSSLC01-　　　　　　　　　　　　　車牌辨識軟體,通 航 車牌辨識軟體,9VPGSSLC01,電 腦 標 配,通 航,9VPGSSLC01,　　　　　　　　　　　　　車牌辨識軟體,★★★,★★★,★★★,https://drive.google.com/file/d/10D50CKw_iP97DRFvZyhYrp7E_3k_961b/edit
通 航-9COEHWIN10IOTV-WINDOWS 10 作業系統,通 航 WINDOWS 10 作業系統,9COEHWIN10IOTV,電 腦 標 配,通 航,9COEHWIN10IOTV,WINDOWS 10 作業系統,3500,★★★,★★★,
通 航-9TVI48USBRB-USB門禁開卡機,通 航 USB門禁開卡機,9TVI48USBRB,門 禁 對 講,通 航,9TVI48USBRB,USB門禁開卡機,1100,2000,750,https://drive.google.com/file/d/1skdzBSOFXmV2_fgSkFyn0BjLzn84Kh__/edit
通 航-9TVZCL01-櫃子鎖,通 航 櫃子鎖,9TVZCL01,門 禁 對 講,通 航,9TVZCL01,櫃子鎖,250,336,207,https://drive.google.com/file/d/1Vo9sOSTxuAJASznn40tz6q8gsb5Sp6mh/edit
通 航-9TVZTJ53B-MIFARE滴膠卡,通 航 MIFARE滴膠卡,9TVZTJ53B,門 禁 對 講,通 航,9TVZTJ53B,MIFARE滴膠卡,18,12,12,https://drive.google.com/file/d/1pmfDb4aFZBI4BYNAYqra2Boju7N1_TTy/edit
通 航-9VPGSAH65C6D-H.265 兩百萬畫素⾞牌辨識攝影機,通 航 H.265 兩百萬畫素⾞牌辨識攝影機,9VPGSAH65C6D,停 管 配 置,通 航,9VPGSAH65C6D,H.265 兩百萬畫素⾞牌辨識攝影機,9040,13600,7677,https://drive.google.com/file/d/1m189-mnyyy0bDHDnOJZdJt3kRgKM-JUW/edit
通 航-FBR-2051P-TCP-LED車牌顯示字幕機,通 航 LED車牌顯示字幕機,FBR-2051P-TCP,停 管 配 置,通 航,FBR-2051P-TCP,LED車牌顯示字幕機,19000,28000,15991,https://drive.google.com/file/d/1nopXlz4xNArSro509gTqJBSI-0s8q2Y6/edit
通 航-TVI63711A-單讀頭控制器(含解除鎖定功能),通 航 單讀頭控制器(含解除鎖定功能),TVI63711A,門 禁 對 講,通 航,TVI63711A,單讀頭控制器(含解除鎖定功能),2800,★★★,2300,https://drive.google.com/file/d/1fMnvLRqMV1SZV0eXrl5uOhyXYOf5_H34/edit
通 航-TVI63717-用戶影視對講小門口機(含電源供應器),通 航 用戶影視對講小門口機(含電源供應器),TVI63717,門 禁 對 講,通 航,TVI63717,用戶影視對講小門口機(含電源供應器),3500,11000,2800,https://drive.google.com/file/d/1YFriTYgy20_ddoMLBxJPRBeV-8MKHrVz/edit
通 航-TVI63721-門禁刷卡機（電梯）,通 航 門禁刷卡機（電梯）,TVI63721,門 禁 對 講,通 航,TVI63721,門禁刷卡機（電梯）,2000,3000,1600,https://drive.google.com/file/d/1W7vKni5GgaMNd7RtLbgej7V3uaICI6V4/edit
通 航-TVI63721-門禁刷卡機,通 航 門禁刷卡機,TVI63721,門 禁 對 講,通 航,TVI63721,門禁刷卡機,2000,3000,1600,https://drive.google.com/file/d/1N-fEczt3ZODc8ClsFH7FVKxKw_LLm_bz/edit
通 航-TVI63722-QRcode門禁刷卡機,通 航 QRcode門禁刷卡機,TVI63722,門 禁 對 講,通 航,TVI63722,QRcode門禁刷卡機,2500,3000,2000,https://drive.google.com/file/d/1HX6yMmcYCSZvqRNxS97laxeHRUy9VNIp/edit
通 航-TVI63763-IP型感應讀卡對講機(含SOS求救功能),通 航 IP型感應讀卡對講機(含SOS求救功能),TVI63763,門 禁 對 講,通 航,TVI63763,IP型感應讀卡對講機(含SOS求救功能),4300,10000,3500,https://drive.google.com/file/d/17taQxZJmUPYPZzXx94Zwny4ljq6fp9y6/edit
通 航-TVI63764-IP型影像感應讀卡對講機(含SOS求救功能),通 航 IP型影像感應讀卡對講機(含SOS求救功能),TVI63764,門 禁 對 講,通 航,TVI63764,IP型影像感應讀卡對講機(含SOS求救功能),4600,10000,3800,https://drive.google.com/file/d/1_D7XZ60ocv3gEQWO4tkqXpOzinzEdMRI/edit
通 航-TVI63765-IP型求救對講機,通 航 IP型求救對講機,TVI63765,門 禁 對 講,通 航,TVI63765,IP型求救對講機,4300,8000,3500,https://drive.google.com/open?id=1hb3tXhBx6ngWU4Do3dMV2hXvf0XiXJaz&usp=drive_copy
通 航-TVI63766-IP型影像求救對講機,通 航 IP型影像求救對講機,TVI63766,門 禁 對 講,通 航,TVI63766,IP型影像求救對講機,4200,9200,3350,https://drive.google.com/file/d/1-DFoT2nNHhH9K1emneu1jkM83gQnefmU/edit
通 航-TVI8575BA-七吋人臉互動門禁機,通 航 七吋人臉互動門禁機,TVI8575BA,門 禁 對 講,通 航,TVI8575BA,七吋人臉互動門禁機,15000,★★★,11000,https://drive.google.com/file/d/12xxTrR0_pZc2-h4AA9VdsB1yLQsl4Zc9/edit
通 航-TVI8577BA-七吋人臉測溫互動門禁機,通 航 七吋人臉測溫互動門禁機,TVI8577BA,門 禁 對 講,通 航,TVI8577BA,七吋人臉測溫互動門禁機,22000,40000,17778,https://drive.google.com/file/d/12Azk33sLu67dSREQQ6EfGiBjGT5NueXA/edit
通 航-TVI8718MBA-十吋影像人臉對講大門口機,通 航 十吋影像人臉對講大門口機,TVI8718MBA,門 禁 對 講,通 航,TVI8718MBA,十吋影像人臉對講大門口機,20000,20000,16000,https://drive.google.com/file/d/1umoLn7lxobdsF8_azlJUVlDdtlTMwatg/edit
通 航-TVI8819-十吋影像對講室內機,通 航 十吋影像對講室內機,TVI8819,門 禁 對 講,通 航,TVI8819,十吋影像對講室內機,10500,20000,8000,https://drive.google.com/file/d/1KM4DvRqiyH9lyaQUpQPh7bQPzazw9h7u/edit
通 航-TVI9119-十吋智慧雲端影像管理台,通 航 十吋智慧雲端影像管理台,TVI9119,門 禁 對 講,通 航,TVI9119,十吋智慧雲端影像管理台,18000,25000,12000,https://drive.google.com/file/d/1bQDYykEwYWNbCOqx3Vo8hsPIiHVR6Jyx/edit
通 航-TVZE8718MA-十吋影像人臉對講大門口機_專用埋入盒,通 航 十吋影像人臉對講大門口機_專用埋入盒,TVZE8718MA,門 禁 對 講,通 航,TVZE8718MA,十吋影像人臉對講大門口機_專用埋入盒,20000,20000,16000,https://drive.google.com/file/d/1mx8lwvWxJx1ie4Pxo6r6XIbYv-bb2ce4/edit
通 航-G1016-16埠 1Gbps RJ-45 網路交換器,通 航 16埠 1Gbps RJ-45 網路交換器,9CWTG1016,有 線 傳 輸,通 航,G1016,16埠 1Gbps RJ-45 網路交換器,1800,2000,1495,https://drive.google.com/open?id=1W7GHFlin7FcOOLH4ZEaGDcKEw1XulTqq&usp=drive_copy
通 航-G1024-24埠 1Gbps RJ-45 網路交換器,通 航 24埠 1Gbps RJ-45 網路交換器,9CWTG1024,有 線 傳 輸,通 航,G1024,24埠 1Gbps RJ-45 網路交換器,2700,3000,2150,https://drive.google.com/open?id=1pg-QEZNdoryAgiuEL9m86SKZZ_WC_kmL&usp=drive_copy
通 航-G1026-24埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換機,通 航 24埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換機,9CWTG1026,有 線 傳 輸,通 航,G1026,24埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換機,3000,3300,2010,https://drive.google.com/open?id=1_LyWCbAHaIJ3pKpeB8wdasSKWhVOhYc9&usp=drive_copy
通 航-G2008-8埠 1Gbps RJ-45 網路交換器,通 航 8埠 1Gbps RJ-45 網路交換器,9CWTG2008,有 線 傳 輸,通 航,G2008,8埠 1Gbps RJ-45 網路交換器,700,750,619,https://drive.google.com/open?id=1cW3HzA7u90_zdGVd6JUwMrGglsRWxrgl&usp=drive_copy
通 航-G2010-8埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換器,通 航 8埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換器,9CWTG2010,有 線 傳 輸,通 航,G2010,8埠 1Gbps RJ-45 +2埠 1Gbps SFP 網路交換器,2500,4000,1700,https://drive.google.com/open?id=1uge9Fu45_QLtVK0MAuXs-pJE5f_q20od&usp=drive_copy
通 航-TFM0028-24埠 1Gbps SFP +4埠 10Gbps SFP 網管型匯聚交換機,通 航 24埠 1Gbps SFP +4埠 10Gbps SFP 網管型匯聚交換機,9WTFM0028,有 線 傳 輸,通 航,TFM0028,24埠 1Gbps SFP +4埠 10Gbps SFP 網管型匯聚交換機,27000,★★★,17000,https://drive.google.com/open?id=18UICuviHtpw_X5_u8UTsHftEP6RkFmCg&usp=drive_copy
通 航-TPM0802-130-8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,通 航 8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,9WTPM0802130,有 線 傳 輸,通 航,TPM0802-130,8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,5500,★★★,4450,https://drive.google.com/open?id=14NNZqZl6QYWkWXqbXlW0KVilpjpSZQfd&usp=drive_copy
通 航-TPM1602-270-16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,通 航 16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,9WTPM1602270,有 線 傳 輸,通 航,TPM1602-270,16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,7650,★★★,5500,https://drive.google.com/open?id=1IoBaqqLNw7HaxMegfgXdT8NzaITK9awR&usp=drive_copy
通 航-TPM2402-430-24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,通 航 24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,9WTPM2402430,有 線 傳 輸,通 航,TPM2402-430,24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 網管型匯聚交換機,9900,★★★,7050,https://drive.google.com/file/d/1EX7zrqY-nVAFQqLgfAbNmZxhpCb1PVBF/edit
通 航-TPN0802-130-8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,通 航 8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,9WTPN0802130,有 線 傳 輸,通 航,TPN0802-130,8埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,2600,★★★,1984,https://drive.google.com/file/d/10AB4FyoAeHqVgrKAwwWiJ3XJjA4XgngB/edit
通 航-TPN1602-270-16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,通 航 16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,9WTPN1602270,有 線 傳 輸,通 航,TPN1602-270,16埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,5200,★★★,4030,https://drive.google.com/file/d/1-CgzQm76Ov9pKeCFJt4Avn0WBZoqZFd7/edit
通 航-TPN2402-430-24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,通 航 24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,9WTPN2402430,有 線 傳 輸,通 航,TPN2402-430,24埠 1Gbps PoE RJ-45 +2埠 1Gbps SFP 非網管PoE網路交換器,6900,★★★,5450,https://drive.google.com/file/d/17w2V0hbjZ_CvgdtPpI76cYgv6lJ-CwRr/edit
通 航-VAT92104-4埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,通 航 4埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,9ZVV83112,錄 影 主 機,通 航,VAT92104,4埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,2100,3440,1946,https://drive.google.com/open?id=1FXf-WqHkFTWij0K5ioPTt1o38FPvdCSm&usp=drive_copy
通 航-VAT92108-8埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,通 航 8埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,9ZVV83225,錄 影 主 機,通 航,VAT92108,8埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,3200,5260,2975,https://drive.google.com/open?id=10AEvnW6rzeLuYZYc3LsJKFT0poRAVVtj&usp=drive_copy
通 航-VAT92216-16埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,通 航 16埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,9ZVV83432,錄 影 主 機,通 航,VAT92216,16埠 800萬 H.265 網路型主機DVR（AHD+TVI+CVI+CVBS+IP）,5400,8800,4977,https://drive.google.com/open?id=1szo-twy1PWTFyErikKdxvoyplO4sf7cK&usp=drive_copy
通 航-VVT68109-9埠 H.265 網路型主機NVR,通 航 9埠 H.265 網路型主機NVR,9VVT68109,錄 影 主 機,通 航,VVT68109,9埠 H.265 網路型主機NVR,3750,★★★,3315,https://drive.google.com/open?id=1GQ4WgXPvmZ1XK5YskOemQ-HDOgH4XlKB&usp=drive_copy
通 航-VVT68216-16埠 H.265 網路型主機NVR,通 航 16埠 H.265 網路型主機NVR,9VVT68836,錄 影 主 機,通 航,VVT68216,16埠 H.265 網路型主機NVR,6200,★★★,4895,https://drive.google.com/open?id=1cfNTSqqV6Fyq4hgKQZ3GspHnA4X7N7sO&usp=drive_copy
通 航-VVT68836-36埠 H.265 網路型主機NVR,通 航 36埠 H.265 網路型主機NVR,9VVT68216,錄 影 主 機,通 航,VVT68836,36埠 H.265 網路型主機NVR,18200,★★★,16004,https://drive.google.com/open?id=1FHzYgoNwegwdy2ObLEBjYsUlgTdPGA84&usp=drive_copy
通 航-TVI2050A-*TVI2050A 智慧雲端管理中心主機 (50戶以內),通 航 *TVI2050A 智慧雲端管理中心主機 (50戶以內),9TVI2050A,物 業 管 理,通 航,TVI2050A,*TVI2050A 智慧雲端管理中心主機 (50戶以內),38000,82000,2000,
通 航-TVI2050SA-*TVI2050SA 高階(I5)電腦(需搭配)SA門禁PRO版,通 航 *TVI2050SA 高階(I5)電腦(需搭配)SA門禁PRO版,9TVI2050SA,物 業 管 理,通 航,TVI2050SA,*TVI2050SA 高階(I5)電腦(需搭配)SA門禁PRO版,35000,82000,15000,
通 航-TVI20200AJD-TVI20200AJD TA管理中心_專業版(200戶以內),通 航 TVI20200AJD TA管理中心_專業版(200戶以內),9TVI20200AJD,物 業 管 理,通 航,TVI20200AJD,TVI20200AJD TA管理中心_專業版(200戶以內),68000,100000,20546,
通 航-TVI20200PJD-TVI20200PJD TA管理中心_旗艦版(200戶以內),通 航 TVI20200PJD TA管理中心_旗艦版(200戶以內),9TVI20200PJD,物 業 管 理,通 航,TVI20200PJD,TVI20200PJD TA管理中心_旗艦版(200戶以內),75000,115000,21224,
